anno,provincia,mese,provenienza,estero,arrivi,presenze
2022,Medio Campidano,7,Piemonte,0,166,650
2022,Medio Campidano,7,Lazio,0,202,587
2022,Medio Campidano,7,Austria,1,119,450
2022,Medio Campidano,7,Campania,0,65,422
2022,Medio Campidano,7,Paesi Bassi,1,119,389
2022,Medio Campidano,7,Spagna,1,140,333
2022,Medio Campidano,7,Toscana,0,142,296
2022,Medio Campidano,7,Belgio,1,90,280
2022,Medio Campidano,7,Polonia,1,41,222
2022,Medio Campidano,7,Trento,0,45,204
2022,Medio Campidano,7,Liguria,0,73,189
2022,Medio Campidano,7,Regno Unito,1,41,178
2022,Medio Campidano,7,Repubblica Ceca,1,53,159
2022,Medio Campidano,7,Puglia,0,43,152
2022,Medio Campidano,7,Slovacchia,1,23,143
2022,Medio Campidano,7,Umbria,0,16,89
2022,Medio Campidano,7,Marche,0,31,84
2022,Medio Campidano,7,Sicilia,0,39,79
2022,Medio Campidano,7,Romania,1,14,65
2022,Medio Campidano,7,Stati Uniti d'America,1,32,60
2022,Medio Campidano,7,Bolzano,0,25,59
2022,Medio Campidano,7,Slovenia,1,24,52
2022,Medio Campidano,7,Lituania,1,12,50
2022,Medio Campidano,7,Friuli-Venezia Giulia,0,23,48
2022,Medio Campidano,7,Portogallo,1,15,32
2022,Medio Campidano,7,Svezia,1,16,32
2022,Medio Campidano,7,Irlanda,1,12,28
2022,Medio Campidano,7,Abruzzo,0,16,28
2022,Medio Campidano,7,Valle d'Aosta,0,9,23
2022,Medio Campidano,7,Basilicata,0,10,23
2022,Medio Campidano,7,Messico,1,3,22
2022,Medio Campidano,7,Altri Paesi Asia Occidentale,1,7,20
2022,Medio Campidano,7,Molise,0,2,20
2022,Medio Campidano,7,Calabria,0,7,19
2022,Medio Campidano,7,Danimarca,1,5,17
2022,Medio Campidano,7,Canada,1,9,17
2022,Medio Campidano,7,Argentina,1,5,17
2022,Medio Campidano,7,Altri Paesi Centro - Sud America,1,6,15
2022,Medio Campidano,7,Lussemburgo,1,4,11
2022,Medio Campidano,7,Norvegia,1,6,11
2022,Medio Campidano,7,Ungheria,1,2,8
2022,Medio Campidano,7,Russia,1,4,8
2022,Medio Campidano,7,Altri Paesi o territori del Nord Americani,1,8,8
2022,Medio Campidano,7,Altri Paesi dell'Asia,1,3,8
2022,Medio Campidano,7,Ucraina,1,4,6
2022,Medio Campidano,7,Islanda,1,5,5
2022,Medio Campidano,7,Australia,1,3,5
2022,Medio Campidano,7,Nuova Zelanda,1,4,4
2022,Medio Campidano,7,Bulgaria,1,1,4
2022,Medio Campidano,7,Turchia,1,2,3
2022,Medio Campidano,7,Altri Paesi Europei,1,2,3
2022,Medio Campidano,7,Grecia,1,3,3
2022,Medio Campidano,7,Cina,1,1,3
2022,Medio Campidano,7,Estonia,1,2,2
2022,Medio Campidano,7,Altri Paesi Africa Mediterranea,1,2,2
2022,Medio Campidano,7,Brasile,1,1,2
2022,Medio Campidano,7,Giappone,1,1,1
2022,Medio Campidano,8,Sardegna,0,3039,7834
2022,Medio Campidano,8,Lombardia,0,924,3109
2022,Medio Campidano,8,Germania,1,626,2772
2022,Medio Campidano,8,Francia,1,907,2459
2022,Medio Campidano,8,Piemonte,0,367,1456
2022,Medio Campidano,8,Emilia Romagna,0,389,1414
2022,Medio Campidano,8,Lazio,0,342,1243
2022,Medio Campidano,8,Veneto,0,219,724
2022,Medio Campidano,8,Toscana,0,262,720
2022,Medio Campidano,8,Spagna,1,261,713
2022,Medio Campidano,8,Svizzera (incluso Liechtenstein),1,158,559
2022,Medio Campidano,8,Campania,0,104,372
2022,Medio Campidano,8,Paesi Bassi,1,98,358
2022,Medio Campidano,8,Austria,1,105,262
2022,Medio Campidano,8,Liguria,0,80,246
2022,Medio Campidano,8,Regno Unito,1,47,222
2022,Medio Campidano,8,Polonia,1,61,216
2022,Medio Campidano,8,Belgio,1,70,199
2022,Medio Campidano,8,Sicilia,0,74,178
2022,Medio Campidano,8,Repubblica Ceca,1,49,155
2022,Medio Campidano,8,Marche,0,70,153
2022,Medio Campidano,8,Friuli-Venezia Giulia,0,41,141
2022,Medio Campidano,8,Puglia,0,27,114
2022,Medio Campidano,8,Umbria,0,40,105
2022,Medio Campidano,8,Portogallo,1,27,99
2022,Medio Campidano,8,Stati Uniti d'America,1,51,80
2022,Medio Campidano,8,Abruzzo,0,32,75
2022,Medio Campidano,8,Bolzano,0,27,74
2022,Medio Campidano,8,Slovenia,1,26,70
2022,Medio Campidano,8,Basilicata,0,11,62
2022,Medio Campidano,8,Calabria,0,13,60
2022,Medio Campidano,8,Trento,0,18,60
2022,Medio Campidano,8,Argentina,1,17,55
2022,Medio Campidano,8,Svezia,1,19,53
2022,Medio Campidano,8,Lussemburgo,1,16,50
2022,Medio Campidano,8,Malta,1,18,49
2022,Medio Campidano,8,Slovacchia,1,7,34
2022,Medio Campidano,8,Ucraina,1,8,33
2022,Medio Campidano,8,Altri Paesi dell'Asia,1,10,24
2022,Medio Campidano,8,Irlanda,1,7,23
2022,Medio Campidano,8,Altri Paesi Europei,1,9,22
2022,Medio Campidano,8,Romania,1,8,19
2022,Medio Campidano,8,Altri Paesi Centro - Sud America,1,0,18
2022,Medio Campidano,8,Sud Africa,1,5,17
2022,Medio Campidano,8,Grecia,1,3,15
2022,Medio Campidano,8,Lituania,1,3,15
2022,Medio Campidano,8,Norvegia,1,3,14
2022,Medio Campidano,8,Ungheria,1,4,12
2022,Medio Campidano,8,Canada,1,5,12
2022,Medio Campidano,8,Altri Paesi Asia Occidentale,1,2,12
2022,Medio Campidano,8,Australia,1,5,11
2022,Medio Campidano,8,Bielorussia,1,4,9
2022,Medio Campidano,8,Cina,1,9,9
2022,Medio Campidano,8,Croazia,1,3,8
2022,Medio Campidano,8,Altri Paesi Africa Mediterranea,1,5,8
2022,Medio Campidano,8,Brasile,1,5,8
2022,Medio Campidano,8,Giappone,1,2,6
2022,Medio Campidano,8,Bulgaria,1,3,5
2022,Medio Campidano,8,Valle d'Aosta,0,4,4
2022,Medio Campidano,8,Russia,1,3,3
2022,Medio Campidano,8,Altri Paesi o territori del Nord Americani,1,1,2
2022,Medio Campidano,8,Danimarca,1,1,1
2022,Medio Campidano,8,Israele,1,1,1
2022,Medio Campidano,8,India,1,1,1
2022,Medio Campidano,8,Nuova Zelanda,1,1,1
2022,Medio Campidano,8,Messico,1,1,1
2022,Medio Campidano,8,Islanda,1,1,1
2022,Medio Campidano,9,Sardegna,0,2584,6236
2022,Medio Campidano,9,Germania,1,1197,3018
2022,Medio Campidano,9,Lombardia,0,466,1250
2022,Medio Campidano,9,Svizzera (incluso Liechtenstein),1,340,791
2022,Medio Campidano,9,Piemonte,0,220,733
2022,Medio Campidano,9,Francia,1,348,651
2022,Medio Campidano,9,Lazio,0,185,593
2022,Medio Campidano,9,Toscana,0,142,471
2022,Medio Campidano,9,Emilia Romagna,0,184,464
2022,Medio Campidano,9,Austria,1,164,329
2022,Medio Campidano,9,Veneto,0,123,263
2022,Medio Campidano,9,Campania,0,49,196
2022,Medio Campidano,9,Stati Uniti d'America,1,53,192
2022,Medio Campidano,9,Paesi Bassi,1,93,168
2022,Medio Campidano,9,Repubblica Ceca,1,56,168
2022,Medio Campidano,9,Sicilia,0,56,162
2022,Medio Campidano,9,Liguria,0,73,161
2022,Medio Campidano,9,Portogallo,1,28,159
2022,Medio Campidano,9,Spagna,1,75,135
2022,Medio Campidano,9,Friuli-Venezia Giulia,0,73,133
2022,Medio Campidano,9,Regno Unito,1,94,128
2022,Medio Campidano,9,Polonia,1,51,105
2022,Medio Campidano,9,Abruzzo,0,23,81
2022,Medio Campidano,9,Bolzano,0,25,75
2022,Medio Campidano,9,Marche,0,28,63
2022,Medio Campidano,9,Trento,0,32,63
2022,Medio Campidano,9,Umbria,0,24,62
2022,Medio Campidano,9,Belgio,1,37,56
2022,Medio Campidano,9,Slovenia,1,45,53
2022,Medio Campidano,9,Puglia,0,34,46
2022,Medio Campidano,9,Canada,1,31,45
2022,Medio Campidano,9,Valle d'Aosta,0,9,37
2022,Medio Campidano,9,Calabria,0,9,37
2022,Medio Campidano,9,Irlanda,1,15,36
2022,Medio Campidano,9,Norvegia,1,4,31
2022,Medio Campidano,9,Grecia,1,5,30
2022,Medio Campidano,9,Basilicata,0,5,30
2022,Medio Campidano,9,Slovacchia,1,6,22
2022,Medio Campidano,9,Romania,1,8,19
2022,Medio Campidano,9,Altri Paesi Europei,1,4,16
2022,Medio Campidano,9,Argentina,1,6,12
2022,Medio Campidano,9,Altri Paesi o territori del Nord Americani,1,1,9
2022,Medio Campidano,9,Australia,1,8,8
2022,Medio Campidano,9,Ungheria,1,6,7
2022,Medio Campidano,9,Bielorussia,1,3,7
2022,Medio Campidano,9,Svezia,1,6,6
2022,Medio Campidano,9,Finlandia,1,2,6
2022,Medio Campidano,9,Bulgaria,1,2,5
2022,Medio Campidano,9,Molise,0,3,5
2022,Medio Campidano,9,Brasile,1,1,5
2022,Medio Campidano,9,Lussemburgo,1,4,4
2022,Medio Campidano,9,Russia,1,3,4
2022,Medio Campidano,9,Messico,1,1,4
2022,Medio Campidano,9,Moldavia,1,1,3
2022,Medio Campidano,9,Altri Paesi Africa Mediterranea,1,3,3
2022,Medio Campidano,9,Ucraina,1,3,3
2022,Medio Campidano,9,Lituania,1,2,2
2022,Medio Campidano,9,Cipro,1,2,2
2022,Medio Campidano,9,Israele,1,2,2
2022,Medio Campidano,9,Nuova Zelanda,1,1,2
2022,Medio Campidano,9,Cina,1,2,2
2022,Medio Campidano,9,Venezuela,1,1,1
2022,Medio Campidano,9,Altri Paesi Asia Occidentale,1,1,1
2022,Medio Campidano,9,Altri Paesi Centro - Sud America,1,1,1
2022,Medio Campidano,10,Sardegna,0,2987,6641
2022,Medio Campidano,10,Germania,1,524,1070
2022,Medio Campidano,10,Svizzera (incluso Liechtenstein),1,376,788
2022,Medio Campidano,10,Francia,1,221,358
2022,Medio Campidano,10,Portogallo,1,39,328
2022,Medio Campidano,10,Lombardia,0,154,281
2022,Medio Campidano,10,Campania,0,20,156
2022,Medio Campidano,10,Emilia Romagna,0,48,144
2022,Medio Campidano,10,Lazio,0,59,108
2022,Medio Campidano,10,Austria,1,52,96
2022,Medio Campidano,10,Piemonte,0,44,93
2022,Medio Campidano,10,Sicilia,0,28,91
2022,Medio Campidano,10,Liguria,0,34,70
2022,Medio Campidano,10,Regno Unito,1,41,62
2022,Medio Campidano,10,Veneto,0,39,56
2022,Medio Campidano,10,Trento,0,28,52
2022,Medio Campidano,10,Paesi Bassi,1,35,51
2022,Medio Campidano,10,Toscana,0,28,44
2022,Medio Campidano,10,Puglia,0,13,40
2022,Medio Campidano,10,Repubblica Ceca,1,15,34
2022,Medio Campidano,10,Irlanda,1,1,30
2022,Medio Campidano,10,Argentina,1,14,29
2022,Medio Campidano,10,Belgio,1,14,27
2022,Medio Campidano,10,Friuli-Venezia Giulia,0,13,27
2022,Medio Campidano,10,Polonia,1,11,25
2022,Medio Campidano,10,Spagna,1,19,21
2022,Medio Campidano,10,Romania,1,6,21
2022,Medio Campidano,10,Stati Uniti d'America,1,13,21
2022,Medio Campidano,10,Abruzzo,0,3,20
2022,Medio Campidano,10,Valle d'Aosta,0,14,19
2022,Medio Campidano,10,Marche,0,10,18
2022,Medio Campidano,10,Altri Paesi Centro - Sud America,1,4,17
2022,Medio Campidano,10,Slovenia,1,11,15
2022,Medio Campidano,10,Lettonia,1,5,13
2022,Medio Campidano,10,Calabria,0,5,11
2022,Medio Campidano,10,Svezia,1,9,10
2022,Medio Campidano,10,Basilicata,0,1,9
2022,Medio Campidano,10,Danimarca,1,8,8
2022,Medio Campidano,10,India,1,2,8
2022,Medio Campidano,10,Umbria,0,8,8
2022,Medio Campidano,10,Ucraina,1,4,7
2022,Medio Campidano,10,Bolzano,0,5,7
2022,Medio Campidano,10,Grecia,1,3,6
2022,Medio Campidano,10,Altri Paesi o territori del Nord Americani,1,6,6
2022,Medio Campidano,10,Ungheria,1,4,5
2022,Medio Campidano,10,Norvegia,1,1,5
2022,Medio Campidano,10,Altri Paesi Europei,1,1,5
2022,Medio Campidano,10,Canada,1,4,4
2022,Medio Campidano,10,Australia,1,4,4
2022,Medio Campidano,10,Molise,0,1,2
2022,Medio Campidano,10,Altri Paesi Africa Mediterranea,1,1,1
2022,Medio Campidano,10,Nuova Zelanda,1,1,1
2022,Medio Campidano,10,Brasile,1,1,1
2022,Medio Campidano,10,Russia,1,1,1
2022,Medio Campidano,10,Altri Paesi dell'Asia,1,1,1
2022,Medio Campidano,11,Sardegna,0,2495,5430
2022,Medio Campidano,11,Portogallo,1,47,475
2022,Medio Campidano,11,Lazio,0,32,96
2022,Medio Campidano,11,Lombardia,0,46,80
2022,Medio Campidano,11,Campania,0,12,68
2022,Medio Campidano,11,Sicilia,0,19,64
2022,Medio Campidano,11,Piemonte,0,29,62
2022,Medio Campidano,11,Germania,1,18,59
2022,Medio Campidano,11,Emilia Romagna,0,17,45
2022,Medio Campidano,11,Puglia,0,15,37
2022,Medio Campidano,11,Altri Paesi Centro - Sud America,1,3,33
2022,Medio Campidano,11,Brasile,1,3,30
2022,Medio Campidano,11,Abruzzo,0,4,29
2022,Medio Campidano,11,Marche,0,9,28
2022,Medio Campidano,11,Francia,1,17,26
2022,Medio Campidano,11,Spagna,1,6,24
2022,Medio Campidano,11,Svizzera (incluso Liechtenstein),1,12,23
2022,Medio Campidano,11,Veneto,0,10,20
2022,Medio Campidano,11,Liguria,0,5,20
2022,Medio Campidano,11,Toscana,0,13,18
2022,Medio Campidano,11,Basilicata,0,2,15
2022,Medio Campidano,11,Altri Paesi Europei,1,1,9
2022,Medio Campidano,11,Finlandia,1,2,8
2022,Medio Campidano,11,Regno Unito,1,3,7
2022,Medio Campidano,11,Slovenia,1,2,6
2022,Medio Campidano,11,Repubblica Ceca,1,6,6
2022,Medio Campidano,11,Friuli-Venezia Giulia,0,3,6
2022,Medio Campidano,11,Ungheria,1,3,6
2022,Medio Campidano,11,Belgio,1,3,5
2022,Medio Campidano,11,Trento,0,3,5
2022,Medio Campidano,11,Polonia,1,3,4
2022,Medio Campidano,11,Paesi Bassi,1,3,3
2022,Medio Campidano,11,Canada,1,3,3
2022,Medio Campidano,11,Bolzano,0,2,2
2022,Medio Campidano,11,Austria,1,1,2
2022,Medio Campidano,11,Ucraina,1,2,2
2022,Medio Campidano,11,Argentina,1,2,2
2022,Medio Campidano,11,Israele,1,2,2
2022,Medio Campidano,11,Romania,1,1,1
2022,Medio Campidano,11,Altri Paesi Africa Mediterranea,1,1,1
2022,Medio Campidano,11,Altri Paesi dell'Asia,1,1,1
2022,Medio Campidano,11,Lettonia,1,1,1
2022,Medio Campidano,11,Lituania,1,1,1
2022,Medio Campidano,11,Russia,1,1,1
2022,Medio Campidano,11,Calabria,0,1,1
2022,Medio Campidano,12,Sardegna,0,1959,4126
2022,Medio Campidano,12,Portogallo,1,24,163
2022,Medio Campidano,12,Lombardia,0,47,104
2022,Medio Campidano,12,Campania,0,19,78
2022,Medio Campidano,12,Emilia Romagna,0,36,77
2022,Medio Campidano,12,Veneto,0,24,50
2022,Medio Campidano,12,Toscana,0,18,47
2022,Medio Campidano,12,Lazio,0,19,45
2022,Medio Campidano,12,Piemonte,0,16,44
2022,Medio Campidano,12,Sicilia,0,12,33
2022,Medio Campidano,12,Liguria,0,13,29
2022,Medio Campidano,12,Abruzzo,0,2,21
2022,Medio Campidano,12,Puglia,0,6,21
2022,Medio Campidano,12,Germania,1,7,17
2022,Medio Campidano,12,Altri Paesi Centro - Sud America,1,1,17
2022,Medio Campidano,12,Polonia,1,4,16
2022,Medio Campidano,12,Francia,1,9,16
2022,Medio Campidano,12,Spagna,1,4,14
2022,Medio Campidano,12,Basilicata,0,2,12
2022,Medio Campidano,12,Marche,0,4,10
2022,Medio Campidano,12,Slovenia,1,4,10
2022,Medio Campidano,12,Altri Paesi Europei,1,3,9
2022,Medio Campidano,12,Bolzano,0,3,6
2022,Medio Campidano,12,Regno Unito,1,3,5
2022,Medio Campidano,12,Norvegia,1,4,5
2022,Medio Campidano,12,Valle d'Aosta,0,1,5
2022,Medio Campidano,12,Friuli-Venezia Giulia,0,3,4
2022,Medio Campidano,12,Lussemburgo,1,2,4
2022,Medio Campidano,12,Trento,0,3,3
2022,Medio Campidano,12,Svizzera (incluso Liechtenstein),1,3,3
2022,Medio Campidano,12,Molise,0,1,2
2022,Medio Campidano,12,Ucraina,1,2,2
2022,Medio Campidano,12,Altri Paesi Asia Occidentale,1,2,2
2022,Medio Campidano,12,Cina,1,1,1
2022,Medio Campidano,12,Umbria,0,1,1
2022,Medio Campidano,12,Calabria,0,1,1
2022,Nuoro,0,Sardegna,0,44,58
2022,Nuoro,0,Polonia,1,27,47
2022,Nuoro,0,Francia,1,26,38
2022,Nuoro,0,Germania,1,17,30
2022,Nuoro,0,Campania,0,5,15
2022,Nuoro,0,Slovenia,1,11,11
2022,Nuoro,0,Lombardia,0,8,8
2022,Nuoro,0,Lazio,0,4,7
2022,Nuoro,0,Ungheria,1,3,6
2022,Nuoro,0,Spagna,1,4,4
2022,Nuoro,0,Veneto,0,2,4
2022,Nuoro,0,Lettonia,1,4,4
2022,Nuoro,0,Repubblica Ceca,1,2,4
2022,Nuoro,0,Argentina,1,4,4
2022,Nuoro,0,Regno Unito,1,3,3
2022,Nuoro,0,Finlandia,1,1,3
2022,Nuoro,0,Liguria,0,2,2
2022,Nuoro,0,Irlanda,1,2,2
2022,Nuoro,0,Svizzera (incluso Liechtenstein),1,2,2
2022,Nuoro,0,Lituania,1,2,2
2022,Nuoro,0,Emilia Romagna,0,2,2
2022,Nuoro,0,Altri Paesi dell'Asia,1,1,1
2022,Nuoro,0,Sicilia,0,1,1
2022,Nuoro,1,Sardegna,0,1281,3607
2022,Nuoro,1,Lombardia,0,108,252
2022,Nuoro,1,Liguria,0,20,188
2022,Nuoro,1,Lazio,0,63,160
2022,Nuoro,1,Piemonte,0,35,121
2022,Nuoro,1,Germania,1,19,111
2022,Nuoro,1,Toscana,0,31,109
2022,Nuoro,1,Romania,1,9,107
2022,Nuoro,1,Emilia Romagna,0,42,106
2022,Nuoro,1,Sicilia,0,31,105
2022,Nuoro,1,Campania,0,38,104
2022,Nuoro,1,Calabria,0,8,52
2022,Nuoro,1,Veneto,0,31,49
2022,Nuoro,1,Abruzzo,0,11,43
2022,Nuoro,1,Spagna,1,24,40
2022,Nuoro,1,Paesi Bassi,1,7,35
2022,Nuoro,1,Belgio,1,8,27
2022,Nuoro,1,Puglia,0,11,26
2022,Nuoro,1,Marche,0,17,25
2022,Nuoro,1,Irlanda,1,3,25
2022,Nuoro,1,Slovenia,1,0,25
2022,Nuoro,1,Repubblica Ceca,1,8,24
2022,Nuoro,1,Svizzera (incluso Liechtenstein),1,3,22
2022,Nuoro,1,Francia,1,9,20
2022,Nuoro,1,Molise,0,1,18
2022,Nuoro,1,Austria,1,1,17
2022,Nuoro,1,Friuli-Venezia Giulia,0,2,16
2022,Nuoro,1,Umbria,0,8,13
2022,Nuoro,1,Regno Unito,1,6,12
2022,Nuoro,1,Malta,1,10,10
2022,Nuoro,1,Portogallo,1,8,10
2022,Nuoro,1,Polonia,1,10,10
2022,Nuoro,1,Stati Uniti d'America,1,5,7
2022,Nuoro,1,Danimarca,1,0,7
2022,Nuoro,1,Egitto,1,3,7
2022,Nuoro,1,Australia,1,2,6
2022,Nuoro,1,Canada,1,2,4
2022,Nuoro,1,Altri Paesi dell'Asia,1,1,4
2022,Nuoro,1,Grecia,1,2,3
2022,Nuoro,1,Altri Paesi Europei,1,3,3
2022,Nuoro,1,Altri Paesi dell'Africa,1,1,3
2022,Nuoro,1,Argentina,1,2,3
2022,Nuoro,1,Valle d'Aosta,0,2,2
2022,Nuoro,1,Basilicata,0,2,2
2022,Nuoro,1,Trento,0,1,2
2022,Nuoro,1,Lituania,1,2,2
2022,Nuoro,1,Bolzano,0,1,1
2022,Nuoro,2,Sardegna,0,1054,3132
2022,Nuoro,2,Lazio,0,94,212
2022,Nuoro,2,Lombardia,0,99,211
2022,Nuoro,2,Sicilia,0,62,194
2022,Nuoro,2,Campania,0,76,170
2022,Nuoro,2,Polonia,1,46,163
2022,Nuoro,2,Liguria,0,16,163
2022,Nuoro,2,Germania,1,35,142
2022,Nuoro,2,Emilia Romagna,0,63,138
2022,Nuoro,2,Toscana,0,41,127
2022,Nuoro,2,Veneto,0,44,76
2022,Nuoro,2,Piemonte,0,41,74
2022,Nuoro,2,Puglia,0,18,66
2022,Nuoro,2,Francia,1,33,60
2022,Nuoro,2,Romania,1,2,58
2022,Nuoro,2,Israele,1,19,57
2022,Nuoro,2,Calabria,0,14,49
2022,Nuoro,2,Spagna,1,31,39
2022,Nuoro,2,Canada,1,3,35
2022,Nuoro,2,Umbria,0,28,30
2022,Nuoro,2,Austria,1,14,28
2022,Nuoro,2,Marche,0,5,23
2022,Nuoro,2,Paesi Bassi,1,14,22
2022,Nuoro,2,Portogallo,1,10,22
2022,Nuoro,2,Friuli-Venezia Giulia,0,6,16
2022,Nuoro,2,Stati Uniti d'America,1,11,15
2022,Nuoro,2,Bolzano,0,7,14
2022,Nuoro,2,Slovenia,1,8,12
2022,Nuoro,2,Abruzzo,0,9,12
2022,Nuoro,2,Regno Unito,1,3,8
2022,Nuoro,2,Molise,0,2,8
2022,Nuoro,2,Svizzera (incluso Liechtenstein),1,5,7
2022,Nuoro,2,Basilicata,0,4,7
2022,Nuoro,2,Belgio,1,4,4
2022,Nuoro,2,Russia,1,2,4
2022,Nuoro,2,Turchia,1,3,3
2022,Nuoro,2,Svezia,1,3,3
2022,Nuoro,2,Altri Paesi Europei,1,3,3
2022,Nuoro,2,Trento,0,3,3
2022,Nuoro,2,Grecia,1,2,3
2022,Nuoro,2,Ungheria,1,1,3
2022,Nuoro,2,Malta,1,3,3
2022,Nuoro,2,Australia,1,2,2
2022,Nuoro,2,Repubblica Ceca,1,2,2
2022,Nuoro,2,Argentina,1,2,2
2022,Nuoro,2,Valle d'Aosta,0,1,2
2022,Nuoro,2,Altri Paesi Centro - Sud America,1,1,1
2022,Nuoro,2,Altri Paesi Asia Occidentale,1,1,1
2022,Nuoro,3,Sardegna,0,1287,3847
2022,Nuoro,3,Germania,1,134,299
2022,Nuoro,3,Lombardia,0,151,284
2022,Nuoro,3,Piemonte,0,85,242
2022,Nuoro,3,Campania,0,61,240
2022,Nuoro,3,Sicilia,0,83,229
2022,Nuoro,3,Lazio,0,102,221
2022,Nuoro,3,Polonia,1,63,188
2022,Nuoro,3,Liguria,0,36,188
2022,Nuoro,3,Toscana,0,70,177
2022,Nuoro,3,Francia,1,110,164
2022,Nuoro,3,Puglia,0,41,154
2022,Nuoro,3,Emilia Romagna,0,82,142
2022,Nuoro,3,Svizzera (incluso Liechtenstein),1,59,115
2022,Nuoro,3,Veneto,0,56,96
2022,Nuoro,3,Paesi Bassi,1,26,91
2022,Nuoro,3,Romania,1,6,72
2022,Nuoro,3,Spagna,1,40,63
2022,Nuoro,3,Calabria,0,14,63
2022,Nuoro,3,Austria,1,19,52
2022,Nuoro,3,Regno Unito,1,21,45
2022,Nuoro,3,Umbria,0,24,41
2022,Nuoro,3,Trento,0,7,35
2022,Nuoro,3,Friuli-Venezia Giulia,0,16,34
2022,Nuoro,3,Belgio,1,20,32
2022,Nuoro,3,Abruzzo,0,25,30
2022,Nuoro,3,Marche,0,13,27
2022,Nuoro,3,Stati Uniti d'America,1,12,18
2022,Nuoro,3,Slovacchia,1,8,16
2022,Nuoro,3,Portogallo,1,12,15
2022,Nuoro,3,Argentina,1,3,13
2022,Nuoro,3,Ungheria,1,6,12
2022,Nuoro,3,Danimarca,1,8,12
2022,Nuoro,3,Irlanda,1,4,10
2022,Nuoro,3,Egitto,1,5,10
2022,Nuoro,3,Slovenia,1,8,8
2022,Nuoro,3,Ucraina,1,3,7
2022,Nuoro,3,Basilicata,0,4,6
2022,Nuoro,3,Repubblica Ceca,1,2,6
2022,Nuoro,3,Bolzano,0,6,6
2022,Nuoro,3,India,1,4,6
2022,Nuoro,3,Altri Paesi Europei,1,5,5
2022,Nuoro,3,Australia,1,0,5
2022,Nuoro,3,Israele,1,3,5
2022,Nuoro,3,Molise,0,3,5
2022,Nuoro,3,Altri Paesi dell'Africa,1,2,4
2022,Nuoro,3,Canada,1,2,4
2022,Nuoro,3,Valle d'Aosta,0,2,4
2022,Nuoro,3,Svezia,1,2,4
2022,Nuoro,3,Finlandia,1,3,3
2022,Nuoro,3,Lettonia,1,3,3
2022,Nuoro,3,Messico,1,1,3
2022,Nuoro,3,Brasile,1,1,3
2022,Nuoro,3,Giappone,1,1,3
2022,Nuoro,3,Estonia,1,2,2
2022,Nuoro,3,Lituania,1,2,2
2022,Nuoro,3,Cina,1,2,2
2022,Nuoro,3,Turchia,1,0,2
2022,Nuoro,3,Grecia,1,1,1
2022,Nuoro,3,Cipro,1,1,1
2022,Nuoro,3,Altri Paesi dell'Asia,1,1,1
2022,Nuoro,3,Lussemburgo,1,1,1
2022,Nuoro,3,Venezuela,1,1,1
2022,Nuoro,4,Sardegna,0,3828,7775
2022,Nuoro,4,Germania,1,2029,7430
2022,Nuoro,4,Svizzera (incluso Liechtenstein),1,984,3578
2022,Nuoro,4,Francia,1,1195,3331
2022,Nuoro,4,Regno Unito,1,313,1127
2022,Nuoro,4,Paesi Bassi,1,379,1122
2022,Nuoro,4,Lombardia,0,325,681
2022,Nuoro,4,Austria,1,193,577
2022,Nuoro,4,Piemonte,0,135,429
2022,Nuoro,4,Polonia,1,171,381
2022,Nuoro,4,Slovenia,1,230,378
2022,Nuoro,4,Belgio,1,162,376
2022,Nuoro,4,Spagna,1,174,357
2022,Nuoro,4,Lazio,0,166,335
2022,Nuoro,4,Veneto,0,166,295
2022,Nuoro,4,Toscana,0,109,289
2022,Nuoro,4,Emilia Romagna,0,108,249
2022,Nuoro,4,Sicilia,0,77,211
2022,Nuoro,4,Liguria,0,62,195
2022,Nuoro,4,Puglia,0,50,194
2022,Nuoro,4,Campania,0,79,185
2022,Nuoro,4,Repubblica Ceca,1,72,172
2022,Nuoro,4,Stati Uniti d'America,1,70,165
2022,Nuoro,4,Bolzano,0,34,124
2022,Nuoro,4,Romania,1,23,106
2022,Nuoro,4,Portogallo,1,47,103
2022,Nuoro,4,Irlanda,1,35,101
2022,Nuoro,4,Danimarca,1,26,68
2022,Nuoro,4,Slovacchia,1,31,67
2022,Nuoro,4,Russia,1,16,67
2022,Nuoro,4,Canada,1,26,58
2022,Nuoro,4,Calabria,0,15,52
2022,Nuoro,4,Umbria,0,25,39
2022,Nuoro,4,Ungheria,1,18,38
2022,Nuoro,4,Cina,1,17,36
2022,Nuoro,4,Trento,0,18,36
2022,Nuoro,4,Altri Paesi dell'Asia,1,11,34
2022,Nuoro,4,Friuli-Venezia Giulia,0,14,28
2022,Nuoro,4,Brasile,1,16,27
2022,Nuoro,4,Australia,1,7,26
2022,Nuoro,4,Israele,1,13,24
2022,Nuoro,4,Svezia,1,14,22
2022,Nuoro,4,Nuova Zelanda,1,7,22
2022,Nuoro,4,Lussemburgo,1,9,21
2022,Nuoro,4,Islanda,1,5,21
2022,Nuoro,4,Altri Paesi Centro - Sud America,1,14,19
2022,Nuoro,4,Abruzzo,0,12,18
2022,Nuoro,4,Ucraina,1,7,17
2022,Nuoro,4,Altri Paesi Europei,1,3,16
2022,Nuoro,4,Giappone,1,3,15
2022,Nuoro,4,Marche,0,8,13
2022,Nuoro,4,Croazia,1,11,13
2022,Nuoro,4,Altri Paesi dell'Africa,1,3,13
2022,Nuoro,4,Estonia,1,3,12
2022,Nuoro,4,Norvegia,1,6,12
